SchemeCode,SchemeName
Scheme Code,ISIN Div Reinvestment
148050,-
152787,-
152784,INF582M01KA2
152786,-
152785,INF582M01JW8
120760,-
120761,INF789F01VD8
111599,-
111602,INF789F01AO9
151745,-
151746,-
103062,INF109K01AQ5
103061,-
114376,INF109K01ID6
114238,-
120302,INF109K016J4
120300,-
120301,INF109K019J8
131150,INF109KA1M47
123542,INF109KA1CJ9
131149,INF109KA1M21
132979,-
120303,-
101098,-
120691,-
131621,INF109KA14C8
122613,-
113055,-
120584,-
120582,-
120581,INF109K019K6
120580,INF109K011L1
131620,INF109KA16C3
131199,-
120583,INF109K013L7
111996,-
112005,INF109K01IY2
111997,INF109K01CC1
112002,-
111998,INF109K01CD9
106290,-
106292,-
130958,-
106291,-
120625,-
106293,-
106762,-
106763,-
120627,-
106760,-
106761,-
106778,-
106777,-
120629,-
106780,-
106779,-
106832,-
106833,-
106830,-
120631,-
106831,-
105650,-
105651,-
120635,-
120636,-
109680,INF109K01OK9
109679,-
105711,-
105710,-
115763,-
120638,-
120637,-
111405,-
111406,INF109K01LQ2
124214,-
105907,-
105908,-
120639,-
110203,INF109K01LY6
110204,-
127399,-
106141,-
106142,-
120654,-
120655,-
110556,INF109K01MG1
110555,-
121129,-
121127,-
121126,-
121364,-
121362,-
121441,-
121440,-
121442,-
127238,-
127236,-
127235,-
123597,-
106828,-
106829,-
123645,-
120641,-
120642,-
110664,INF109K01MS6
110663,-
117368,-
106885,-
106886,-
120644,-
120643,-
111317,INF109K01NA2
111316,-
118037,-
106977,-
106976,-
120647,-
120646,-
120648,-
109855,INF109K01NE4
109854,-
118235,-
107138,-
107139,-
120651,-
120650,-
120649,-
110014,INF109K01NM7
110013,-
114929,-
107309,-
107310,-
120653,-
120652,-
123055,-
110384,INF109K01NY2
110383,-
115927,-
110345,-
110348,-
120624,-
120623,-
120811,-
110346,-
110347,INF109K01OE2
115022,-
110048,-
110047,-
120660,-
120661,-
110046,INF109K01OQ6
110045,-
120669,INF109K01T87
120667,INF109K01U01
120666,INF109K01U27
120668,-
130940,-
100955,INF109K01548
100953,INF109K01522
100954,INF109K01530
100952,-
124679,-
124681,INF204KA1AK5
124678,-
124751,INF204KA1AN9
124749,-
124750,INF204KA1AQ2
124748,-
124755,INF204KA1AT6
124753,-
124754,INF204KA1AW0
124752,-
124876,-
124877,INF204KA1BC0
124874,-
120954,INF204K01R91
120955,-
120957,INF204K01R67
120956,-
121701,-
121699,-
122654,INF204K01V53
122653,-
122655,INF204K01V20
122652,-
122726,-
122727,INF204K01V87
122729,-
102056,INF200K01768
102055,-
139619,-
139618,-
139616,-
139617,-
131865,-
131864,-
131866,INF084M01DO5
131863,INF084M01AG7
131897,INF084M01DR8
131898,-
131895,INF084M01AJ1
131896,-
132187,INF084M01EY2
132186,-
132180,-
132181,INF084M01127
132183,-
132178,-
132184,INF084M01ES4
132179,INF084M01069
132185,-
132174,-
132175,INF084M01093
132189,INF084M01EV8
120546,-
120545,-
116796,-
116795,INF209K01PH0
150688,-
150689,INF209KB17M6
150691,INF209KB14M3
150690,-
149780,-
149781,INF209KB18F8
149783,-
149784,INF209KB15F4
149847,-
149846,INF846K013G5
149844,-
149845,INF846K016G8
120473,-
120472,INF846K01DR4
115897,-
115898,INF846K01AN9
147895,INF846K01U17
147889,-
147894,INF846K01U82
147891,INF846K01V08
147892,INF846K01U33
147893,INF846K01U58
147898,INF846K01V24
147890,-
147897,INF846K01V99
147888,INF846K01W15
147896,INF846K01V40
147905,INF846K01V65
149243,-
149242,-
149245,INF846K012D4
149244,INF846K019C1
150618,INF846K010K3
150617,-
150616,INF846K017J0
150615,-
112332,-
112331,INF194K01979
118485,-
118484,INF194K014B2
112327,-
112328,INF194K01AA1
118486,-
118487,INF194K018A5
112329,-
112330,INF194K01AD5
118489,-
118488,INF194K011B8
118408,INF194K01U80
118409,INF194K01V63
118414,INF194K01V48
118410,-
118411,INF194K01V06
131398,INF194KA1TW2
118413,INF194K01V22
118412,INF194K01V71
108547,INF194K01SF2
117868,INF194K01F55
115874,INF194K01SL0
108545,-
108546,INF194K01SH8
131399,INF194KA1TT8
108544,INF194K01SJ4
117867,INF194K01F63
153536,-
153540,INF251K01UV3
153541,-
153538,INF251K01US9
153552,-
153550,INF251K01UQ3
153548,-
153549,INF251K01UW1
152183,-
152184,INF740KA1TM2
152182,-
152181,INF740KA1TJ8
130493,-
130491,INF740K01Z76
130492,-
130490,INF740K01Z43
153487,-
153489,INF740KA1WB9
153486,-
153488,INF740KA1VY3
149401,-
149402,INF754K01OA3
149400,INF754K01NX7
149399,-
150989,-
150990,INF754K01RE8
150991,-
150988,INF754K01RA6
147857,-
147855,INF754K01LA9
147854,-
147856,INF754K01KX3
148449,INF754K01LK8
148447,INF754K01LH4
148446,-
148448,-
148453,INF754K01LQ5
148451,INF754K01LN2
148450,-
148452,-
150581,-
150578,INF754K01OZ0
150579,-
150580,INF754K01OV9
118543,-
118542,INF090I01HU8
101657,INF090I01254
101656,-
118511,INF090I01HX2
102108,-
102107,-
118512,-
118513,INF090I01IA8
102110,-
102109,-
118514,-
118515,INF090I01ID2
102111,-
102112,-
118516,-
118520,INF090I01JN9
102546,-
102547,-
118519,-
118517,INF090I01IG5
102113,-
102114,-
118518,-
132990,INF090I01LJ3
132987,-
132989,-
132988,INF090I01LG9
152980,-
153004,INF666M01IZ4
153006,-
153005,INF666M01JC1
153328,-
153343,INF666M01JS7
153342,-
153344,INF666M01JW9
153453,-
153454,INF666M01KB1
153455,INF666M01KI6
153456,-
152771,INF666M01IN0
152773,-
152772,INF666M01IK6
152770,-
152926,INF666M01IS9
152925,-
152927,-
152928,INF666M01IV3
153525,-
153526,INF666M01KS5
153527,-
153528,INF666M01KZ0
119132,-
115934,-
130533,-
130543,-
130540,-
130547,-
148901,-
148903,-
148900,-
148902,-
150736,-
150737,-
129199,INF336L01HZ8
129201,INF336L01IC5
129065,-
129200,-
129195,-
129197,-
129198,INF336L01IO0
129196,INF336L01IL6
129191,-
129193,-
129194,INF336L01II2
129192,INF336L01IF8
120679,-
120680,INF109K01X08
102137,-
102138,INF109K01845
143904,-
143903,-
149331,-
149333,INF109KC1W17
149334,-
149332,INF109KC1V83
120703,INF109K01X65
120702,-
102141,-
102143,INF109K01886
147648,-
147645,-
147647,-
147646,-
120313,-
120314,INF109K01W74
102139,-
102140,INF109K01829
148035,-
148036,INF109KC1I56
148033,-
148034,INF109KC1I23
148822,-
148823,INF109KC1P99
148821,-
148824,INF109KC1P65
149158,-
149160,INF109KC1R97
149157,-
149159,INF109KC1R63
153394,-
153395,INF109K1A138
153396,-
153393,INF109K1A104
149441,-
149442,INF109KC1Y31
149439,-
149440,INF109KC1Y07
102134,INF109K01803
120243,INF109K01W41
120242,-
102133,-
120685,-
120686,INF109K01U84
115833,-
115834,INF109K01TL6
149775,-
149776,INF109KC1Z14
149777,-
149778,INF109KC1Y80
120700,-
102135,-
102136,INF109K01860
120530,INF205K01NI1
120531,-
116077,-
116075,INF205K01FC0
114758,-
119781,-
114757,INF174K01AV9
119780,INF174K01MR2
150822,-
150823,INF174KA1KL8
150820,-
150821,INF174KA1KI4
119777,-
119776,INF174K01LP8
102574,-
102573,INF174K01476
151603,-
151602,-
151974,-
151973,-
153380,-
153381,INF769K01OF0
153382,-
153383,INF769K01OC7
153385,-
153386,INF769K01OL8
153387,-
153388,INF769K01OI4
148500,-
148501,INF769K01GF6
148502,-
148503,INF769K01GC3
153007,-
153008,INF769K01MX7
153009,-
153010,INF769K01MU3
149380,-
149381,-
148575,INF769K01GR1
148573,INF769K01GO8
148574,-
148576,-
149790,-
149787,INF769K01IA3
149788,-
149789,INF769K01HX7
153192,-
153193,INF769K01NQ9
153194,-
153195,INF769K01NN6
152645,-
152646,INF769K01LP5
152647,-
152648,INF769K01LM2
152459,-
152456,INF769K01LI0
152457,-
152458,INF769K01LF6
152718,-
152719,INF769K01LW1
152720,-
152721,INF769K01LT7
148928,-
148929,-
149170,-
149171,-
149240,-
149241,-
148747,-
148748,-
148750,-
148749,-
150642,-
150641,-
145552,-
145551,-
148642,-
148643,INF204KB15X8
148641,-
148644,INF204KB18X2
118662,INF204K01YE0
118663,-
114617,INF204K01KP5
114616,-
148666,-
148664,INF204KB18Y0
148665,INF204KB15Y6
148663,-
146513,-
146515,INF204KB1X33
146514,-
146512,INF204KB1X09
149760,-
149762,INF204KC1394
149761,INF204KC1360
149759,-
112039,-
112038,INF082J01119
141063,-
141062,INF082J01291
115132,-
141064,-
117608,-
141072,-
150390,-
150389,-
119789,INF200K01RO1
115677,INF200K01HC7
115676,-
119788,-
153498,-
153501,INF200KB1779
153500,-
153499,INF200KB1746
152734,INF200KB1274
152735,-
152736,INF200KB1258
152733,-
152287,-
152288,-
152289,INF277KA1877
152290,-
152286,-
152291,INF277KA1919
153513,-
153512,-
153509,INF277KA1DU0
153511,-
153510,-
153514,INF277KA1DR6
150345,-
150341,INF277KA1455
150344,-
150340,-
150342,-
150343,INF277KA1489
152293,-
152294,-
152295,INF277KA1950
152297,-
152296,-
152292,INF277KA1927
153340,-
153339,-
153338,-
153341,-
150714,-
150715,-
153442,-
153441,-
151731,-
151732,-
153011,-
132141,INF084M01ED6
132140,-
132139,INF084M01AV6
132138,-
132009,-
132005,-
132010,INF084M01EJ3
132003,INF084M01BB6
149289,INF209KB10D0
149291,-
149290,-
149292,INF209KB17C7
152140,-
152139,INF209KB18W3
152142,-
152144,INF209KB15W9
152150,-
152145,INF209KB14X0
152147,-
152149,INF209KB11X6
148485,-
148487,INF846K01X22
148486,-
148488,INF846K01X55
148954,-
148955,INF846K01Z46
148953,-
148956,INF846K01Z79
148699,-
148700,INF846K01Y54
148701,-
148702,INF846K01Y88
150751,-
150749,INF846K014K5
150750,-
150748,INF846K017K8
152240,-
152241,INF846K019T5
152239,-
152238,INF846K016T1
149098,-
149100,-
149099,-
149097,-
151548,-
151549,-
151546,-
151547,-
150285,-
150287,INF251K01QV1
150286,INF251K01QS7
150284,-
119275,-
119276,INF740K01PE1
112126,-
112127,INF740K01300
149816,-
149815,INF740KA1QR7
149817,-
149814,INF740KA1QO4
119252,-
119253,INF740K01OJ3
117691,-
117692,-
152528,-
152529,INF740KA1UL2
152527,-
152530,INF740KA1UI8
119277,-
119278,INF740K01PB7
106597,-
106596,INF740K01276
119279,-
119280,INF740K01PH4
112293,-
112347,INF740K01AL8
140256,-
140255,-
140327,-
140328,-
140296,-
140295,-
140243,-
140242,-
148063,-
148064,-
140274,-
140273,-
129440,-
129441,INF090I01KZ1
129438,-
129439,INF090I01KW8
118551,-
118550,INF090I01JQ2
116633,-
116632,INF090I01EU5
149180,-
149181,-
127073,-
127071,-
127072,INF336L01HH6
127070,INF336L01HE3
120035,-
115117,INF336L01180
120036,INF336L01BX6
115116,-
120043,-
107988,-
107989,INF336L01420
120044,INF336L01CI5
148738,INF336L01PX6
148737,-
148735,-
148736,INF336L01QA2
123654,-
123652,INF109KA1CF7
123651,-
123653,INF109KA1CC4
149455,-
149458,INF109KC1Z71
149456,-
149457,INF109KC1Z48
149961,-
149960,-
148614,-
148615,INF205KA1288
148613,-
148612,INF205KA1254
129188,-
129190,INF205K01B64
129187,-
129189,INF205K01B31
126353,-
126352,INF205K01A40
126351,-
126350,INF205K01A16
106441,-
119779,-
106442,INF174K01DW1
119778,-
149056,-
149060,INF174KA1HI0
149059,-
149058,INF174KA1HF6
148646,-
148649,INF174KA1FP9
148645,-
148647,INF174KA1FM6
148662,-
148661,-
133832,INF178L01CN1
133831,-
133830,INF178L01CK7
133833,-
133814,INF178L01137
133815,-
133817,INF178L01AN5
133816,-
149230,-
149231,INF174V01AZ7
149228,-
149229,INF174V01AW4
150595,-
150594,-
150597,-
150596,-
152090,-
152091,-
149910,-
149911,-
149830,-
149831,-
138457,-
138456,-
138454,INF223J01AX2
138453,-
138525,-
138527,-
138528,-
138524,INF223J01AT0
138523,-
149298,-
149300,INF663L01W89
149299,-
149301,INF663L01X13
148760,-
148761,INF200KA1U44
148762,-
148759,INF200KA1U10
119602,-
119601,INF903J01OA8
106370,-
106369,INF903J01EZ6
153357,-
115127,-
113434,-
152231,-
151737,-
152193,-
152957,-
113049,-
113076,-
112368,-
106193,-
151961,-
151416,-
140088,-
107693,-
111954,-
152284,-
153337,-
105463,-
152476,-
153081,-
153078,-
153080,-
153079,-
150702,-
150704,-
150703,-
150705,-
150938,-
150939,-
150936,-
150937,-
150353,-
150352,-
150351,-
150350,-
150780,-
150777,-
150779,-
150778,-
151577,-
151584,-
151583,-
151582,-
152267,-
152270,-
152268,-
152269,-
152659,-
152662,-
152660,-
152661,-
150699,-
150698,-
150701,-
150700,-
151427,-
151425,-
151428,-
151426,-
153030,-
153031,-
153033,-
153032,-
152959,-
152958,-
152961,-
152960,-
152947,-
152948,-
152945,-
152946,-
153178,-
153179,-
153176,-
153177,-
153443,-
153444,-
153445,-
148962,-
148963,INF209KB1Z97
148965,-
148964,INF209KB1Z63
119648,-
101314,-
119649,-
101313,INF209K01LC0
152798,-
152799,-
152801,-
152800,-
148809,INF209KB1W90
148806,INF209KB1W66
148807,-
148805,-
149838,-
149839,-
149837,-
149836,-
149794,-
149793,-
149792,-
149791,-
149199,-
149200,-
149198,-
149201,-
150663,-
150664,-
150665,-
150667,-
151562,-
151563,-
151560,-
151561,-
148814,INF209KB1W33
148815,-
148812,INF209KB1W09
148811,-
153529,-
153530,-
153330,-
153331,-
152422,-
152424,INF846K015V9
152421,-
152423,INF846K011V8
151300,-
151299,INF846K012N3
151297,-
151298,INF846K015N6
151436,INF846K014O7
151435,-
151433,-
151434,INF846K017O0
152515,-
152514,INF846K011W6
152516,-
152513,INF846K018V3
149873,-
149874,INF846K019G2
149872,-
149875,INF846K012H5
153051,-
153052,INF846K019Y5
153050,-
153053,INF846K018Y7
152887,-
152888,INF846K011Y2
152886,-
152885,INF846K010Y4
153172,-
153173,INF846KA1010
153174,-
153175,INF846K019Z2
147666,-
147668,INF846K01S45
147665,-
147667,INF846K01S78
149373,-
149374,INF846K015D7
149371,-
149372,INF846K018D1
152731,-
152730,-
152629,-
152631,INF846K017W3
152632,-
152630,INF846K014W0
151785,-
151786,INF846K019R9
151787,-
151784,INF846K012S2
149936,-
149935,INF846K011I5
149938,-
149937,INF846K014I9
149466,-
149469,INF846K011F1
149467,-
149468,INF846K014F5
150854,-
150852,INF846K010L1
150853,INF846K013L5
150851,-
149894,-
149895,INF846K015H8
149896,-
149897,INF846K018H2
153244,-
153245,-
152949,-
152950,-
153506,-
153505,INF0QA701BC5
153508,-
153507,INF0QA701AZ8
153479,-
153478,INF0QA701BI2
153480,-
153481,INF0QA701BF8
152844,-
152843,-
150871,-
150872,INF194KB1EP7
150873,-
150874,INF194KB1ES1
150868,-
150867,INF194KB1EV5
150869,-
150870,INF194KB1EY9
150888,-
150889,INF194KB1FB4
150890,-
150891,INF194KB1FE8
150746,-
150747,INF194KB1EJ0
150744,-
150745,INF194KB1EM4
148792,-
148791,INF194KB1BX7
148790,-
148793,INF194KB1BU3
151408,-
151411,INF194KB1FH1
151409,-
151410,INF194KB1FK5
148789,-
148788,INF194KB1BR9
148786,-
148787,INF194KB1BO6
153389,-
153390,INF194KB1JN1
153391,-
153392,INF194KB1JQ4
153407,-
153408,-
149832,-
149835,INF194KB1CT3
149833,-
149834,INF194KB1CQ9
153114,-
153113,-
112877,-
112878,INF194K01946
118482,-
118483,INF194K014A4
153003,-
153002,-
152990,-
152991,-
152177,-
152178,INF194KB1HC8
152179,-
152180,INF194KB1GZ1
153213,-
153212,-
152793,-
152792,-
152041,-
152042,INF194KB1GM9
152043,-
152044,INF194KB1GJ5
152855,-
152856,-
153350,-
153349,-
152264,-
152263,INF194KB1HI5
152266,-
152265,INF194KB1HF1
152716,-
152717,-
150636,-
150633,-
150634,INF194KB1DX3
150635,INF194KB1EA9
150591,-
150592,-
150590,INF194KB1DR5
150593,INF194KB1DU9
152329,-
152330,INF251K01TA9
152331,-
152328,INF251K01SX3
153000,-
153001,-
151283,-
151281,-
151279,-
151280,-
151574,-
151575,INF251K01RT3
151576,-
151573,INF251K01RQ9
152931,-
152930,-
153219,-
153218,INF740KA1VD7
153216,-
153217,INF740KA1VA3
151329,-
151328,INF740KA1SD3
151327,-
151330,INF740KA1SA9
141877,-
141878,INF740KA1CT3
141875,-
141876,INF740KA1CQ9
146376,-
146377,INF740KA1MO3
146379,-
146378,INF740KA1ML9
152654,-
152653,-
150428,-
150429,INF740KA1RD5
150427,-
150430,INF740KA1RA1
146381,-
146382,INF740KA1MI5
146380,-
146383,INF740KA1MF1
153348,-
153345,INF740KA1VP1
153347,-
153346,INF740KA1VM8
149970,-
149971,INF740KA1QX5
149968,-
149969,INF740KA1QU1
151373,-
151371,INF740KA1SJ0
151370,-
151372,INF740KA1SG6
152243,-
152244,INF740KA1TY7
152245,-
152242,INF740KA1TV3
152814,-
152813,-
153497,-
153494,INF754K01UZ7
153495,-
153496,INF754K01VD2
150671,-
150722,INF754K01PH5
150720,-
150721,INF754K01PD4
150727,-
150770,INF754K01PP8
150771,-
150772,INF754K01PL7
150807,-
150850,INF754K01PX2
150848,-
150849,INF754K01PT0
151365,-
151397,INF754K01RM1
151398,-
151399,INF754K01RI9
153335,-
153333,INF754K01UI3
153334,-
153336,INF754K01UM5
153115,-
153128,INF754K01TR6
153130,-
153129,INF754K01TV8
149945,INF754K01OI6
149950,-
149947,INF754K01OE5
149949,-
148556,INF754K01LX1
148558,INF754K01LT9
148555,-
148557,-
149254,-
149255,INF754K01NL2
149256,-
149257,INF754K01NH0
149250,-
149251,INF754K01ND9
149252,-
149253,INF754K01MZ4
152616,-
152619,INF754K01SU2
152617,-
152618,INF754K01SQ0
149343,-
149339,INF754K01NT5
149341,-
149342,INF754K01NP3
150902,-
150903,INF754K01QF7
150900,-
150901,INF754K01QB6
150899,-
150896,INF754K01QN1
150897,-
150898,INF754K01QJ9
148794,INF754K01MB5
148795,-
148796,INF754K01MF6
148797,-
149246,INF754K01MV3
149247,-
149249,-
149248,INF754K01MR1
150892,-
150895,INF754K01QV4
150894,-
150893,INF754K01QR2
152985,-
152982,INF754K01TH7
152988,-
152983,INF754K01TL9
118580,INF090I01GR6
100484,-
105067,INF090I01882
118581,-
153230,-
153231,INF666M01JM0
153232,-
153233,INF666M01JP3
152636,INF666M01IG4
152637,-
152635,INF666M01ID1
152633,-
152431,-
152436,INF666M01IA7
152433,-
152434,INF666M01HX1
152092,-
152125,INF666M01HO0
152127,-
152126,INF666M01HL6
151729,-
151728,-
119065,-
101281,-
153517,-
153518,-
149870,-
149871,-
149868,-
149869,-
119063,-
101525,-
151496,-
151495,-
150844,-
150845,-
150846,-
150847,-
151180,-
151181,-
151490,-
151489,-
151182,-
151183,-
153097,-
153096,-
152890,-
152889,-
151725,-
151724,-
149288,-
149287,-
152522,-
152521,-
151455,-
151456,-
151571,-
151570,-
151726,-
151727,-
153405,-
153404,-
152713,HDFCNIVODG
152714,-
153264,-
153265,-
152430,-
152429,-
149107,-
149106,-
152778,-
152779,-
149966,-
149962,INF336L01QJ3
149963,-
149964,INF336L01QM7
151479,-
151482,INF336L01QV8
151480,-
151481,INF336L01QY2
151157,-
151156,INF917K01D04
151158,-
151159,INF917K01D46
151160,-
151163,INF917K01D61
151162,-
151161,INF917K01E03
141839,-
141841,-
141842,-
141840,-
153235,INF109K1A013
153234,-
153237,INF109KC17Z8
153236,-
153412,INF109K1A047
153410,INF109K1A088
153411,-
153409,-
149219,-
149221,INF109KC1U76
149218,-
149220,INF109KC1U43
150452,-
150453,INF109KC13D4
150454,-
150451,INF109KC10D0
101349,-
120620,-
135391,INF109KB1NM9
135390,INF109KB1NO5
153161,-
153159,INF109KC17Y1
153162,-
153160,INF109KC14Y8
150643,-
150644,INF109KC18J0
150645,-
150646,INF109KC15J6
149858,-
149861,INF109KC13A0
149859,-
149860,INF109KC10A6
150734,INF109KC17K0
150735,INF109KC10L3
150733,-
150732,-
150468,-
150469,INF109KC15E7
150466,-
150467,INF109KC12E4
152482,-
152483,INF109KC14U6
152481,-
152484,INF109KC17U9
149389,-
149391,INF109KC1W74
149390,-
149388,INF109KC1W41
120684,-
120683,INF109K01Y72
112957,-
112958,INF109K01IE4
150930,-
150928,INF109KC13M5
150929,-
150931,INF109KC10M1
149224,INF109KC1S70
149227,INF109KC1T53
149210,-
149226,INF109KC1T38
149225,INF109KC1S96
149208,-
149223,INF109KC1S54
149222,INF109KC1S21
150731,INF109KC13L7
150730,INF109KC16L0
150729,-
150728,-
151209,INF109KC12P0
151210,INF109KC15P3
151211,-
151208,-
149996,INF109KC13B8
149997,INF109KC16B1
149999,-
149998,-
149283,-
149284,INF109KC1V34
149281,-
149282,INF109KC1V00
153546,-
153547,INF109K1A260
153544,-
153545,INF109K1A237
152936,-
152933,INF109KC14X0
152934,-
152935,INF109KC11X6
150639,-
150640,INF109KC12J3
150637,-
150638,INF109KC19I0
152365,-
152367,INF109KC18T9
152366,-
152364,INF109KC11U2
151593,-
151592,-
151590,-
151591,-
151597,-
151596,-
151594,-
151595,-
152038,-
152040,INF174KA1OW7
152039,-
152037,INF174KA1OZ0
152755,-
152754,INF174KA1SN7
152752,-
152753,INF174KA1SK3
153284,-
153285,INF174KA1UU8
153286,-
153287,INF174KA1UR4
153313,-
153312,INF174KA1UZ7
153311,-
153310,INF174KA1VC4
152869,-
152868,INF174KA1SV0
152866,-
152867,INF174KA1SY4
153372,-
153373,INF174KA1VM3
153375,-
153374,INF174KA1VP6
153146,-
153143,INF174KA1UA0
153145,-
153144,INF174KA1UD4
152663,-
152665,INF174KA1SB2
152664,-
152666,INF174KA1RY6
151781,-
151782,INF174KA1OD7
151783,-
151780,INF174KA1OA3
153150,-
153147,INF174KA1UG7
153148,-
153149,INF174KA1UJ1
148978,-
148976,INF174KA1HC3
148974,-
148979,INF174KA1GZ6
152549,-
152550,INF174KA1RM1
152547,-
152548,INF174KA1RK5
153353,-
153354,INF174KA1VG5
153351,-
153352,INF174KA1VJ9
151911,-
151912,INF174KA1OT3
151909,-
151910,INF174KA1OQ9
152098,-
152099,INF174KA1PL7
152100,-
152101,INF174KA1PI3
152873,INF174KA1TB0
152870,-
152872,-
152871,INF174KA1TE4
153401,-
153402,INF174KA1VS0
153399,-
153400,INF174KA1VV4
152916,-
152917,INF174KA1TO3
152918,-
152919,INF174KA1TR6
152767,-
152768,INF174KA1ST4
152765,-
152766,INF174KA1SQ0
148745,-
148746,INF174KA1GB7
148743,-
148744,INF174KA1FY1
149855,-
149852,-
149853,INF174KA1IK4
149854,INF174KA1IN8
149865,-
149864,INF174KA1IT5
149862,-
149866,INF174KA1IQ1
151218,-
151219,INF174KA1LE1
151216,-
151217,INF174KA1LB7
151420,-
151418,INF174KA1ML4
151417,-
151419,INF174KA1MI0
150725,-
150726,INF174KA1JV9
150723,-
150724,INF174KA1JS5
153220,INF174KA1UM5
153223,-
153221,-
153222,INF174KA1UP8
151649,-
151650,INF174KA1ND9
151647,-
151648,INF174KA1NA5
153461,-
153462,INF174KA1WF5
153463,-
153464,INF174KA1WI9
120308,-
120312,INF767K01FK2
101199,-
101198,INF767K01113
120307,-
120309,INF767K01FH8
101201,-
101200,INF767K01147
151937,-
151938,INF397L01AX0
151935,-
151936,INF397L01182
150792,-
150789,INF769K01IY3
150790,-
150791,INF769K01IV9
152972,-
152973,INF769K01MM0
152974,-
152975,INF769K01MR9
150788,-
150787,INF769K01JE3
150786,-
150785,INF769K01JB9
152976,-
152977,INF769K01MK4
152978,-
152979,INF769K01MH0
150359,INF769K01II6
150360,-
150361,INF769K01IF2
150358,-
151691,-
151692,INF769K01KA9
151693,INF769K01JX3
151694,-
152968,-
152969,INF769K01MF4
152970,-
152971,INF769K01MC1
150518,-
150519,-
150443,-
150444,-
149919,-
149920,-
150521,-
150522,-
149800,-
149799,-
147794,-
147795,-
147625,-
147626,-
152875,-
152876,-
147619,-
147620,-
153138,-
153137,-
152712,-
152711,-
151814,-
151815,-
147622,-
147621,-
153027,-
153026,-
153023,-
153022,-
153025,-
153024,-
153029,-
153028,-
147796,-
147797,-
147624,-
147623,-
148381,-
148382,-
152062,-
152061,-
149039,-
149040,-
152751,-
152750,-
149804,-
149805,-
150515,-
150516,-
149892,-
149893,-
149447,-
149448,-
153362,-
153363,-
152535,-
152536,-
152992,-
152993,INF204KC1DO9
152994,-
152995,INF204KC1DL5
152996,-
152997,INF204KC1DU6
152998,-
152999,INF204KC1DR2
113295,INF204K01IT1
118786,INF204K01K72
118788,INF204K01L06
118790,INF204K01L22
118785,-
118791,-
113270,-
113269,-
113294,INF204K01IS3
113271,INF204K01IR5
113300,INF204K01IL8
118743,INF204K01H28
118745,INF204K01H51
118740,INF204K01H77
118742,-
118741,-
113297,-
113296,-
113299,INF204K01IK0
113298,INF204K01IJ2
148721,-
148722,INF204KB14Z6
148720,INF204KB11Z2
148719,-
152842,-
152839,INF204KC1DC4
152840,-
152841,INF204KC1CZ7
153474,-
153473,INF204KC1ES8
153476,INF204KC1EP4
153475,-
152881,-
152884,INF204KC1DI1
152883,-
152882,INF204KC1DF7
153470,-
153471,INF204KC1EY6
153472,-
153469,INF204KC1EV2
150012,-
150008,-
150011,-
150009,INF204KC1519
150754,-
150753,-
150752,-
150755,-
150487,-
150488,-
150490,-
150491,-
153064,-
153067,INF204KC1EG3
153066,-
153065,INF204KC1ED0
152389,-
152386,INF204KC1CA0
152387,-
152388,INF204KC1BX4
150920,-
150921,INF204KC1AE6
150923,-
150922,INF204KC1AB2
151440,-
151442,-
151439,-
151441,-
150906,-
150907,INF204KC1907
150904,-
150905,INF204KC1873
152392,-
152390,INF204KC1CG7
152391,-
152393,INF204KC1CD4
148726,-
148725,INF204KC1014
148724,INF204KB17Z9
148723,-
153060,-
153063,INF204KC1EA6
153061,-
153062,INF204KC1DX0
150824,-
150826,INF204KC1766
150827,INF204KC1733
150825,-
151389,INF204KC1AH9
151390,-
151391,-
151392,INF204KC1AK3
148519,-
148521,INF204KB17W6
148520,INF204KB14W3
148518,-
151407,-
151406,INF663L01X47
151404,-
151405,INF663L01X70
153432,-
153433,INF200KB1696
153434,-
153431,INF200KB1670
151769,-
151770,INF200KA18Y0
151765,-
151766,INF200KA15Y6
149474,-
149475,INF200KA15D0
149472,-
149473,INF200KA12D7
150706,-
150708,INF200KA10R1
150707,-
150709,INF200KA17Q8
150681,-
150682,INF200KA14Q5
150683,-
150680,INF200KA11Q1
150711,-
150713,INF200KA16R8
150712,-
150710,INF200KA13R5
152908,-
152909,INF200KB1407
152906,-
152907,INF200KB1373
153251,INF200KB1555
153250,-
153252,INF200KB1589
153253,-
119827,-
119826,INF200K01TD0
102272,-
102273,INF200K01552
153015,-
153014,INF200KB1464
153012,-
153013,INF200KB1431
153320,-
153321,INF200KB1647
153323,-
153322,INF200KB1613
150673,-
150675,INF200KA12P1
150672,-
150674,INF200KA19O9
148945,-
148946,INF200KA1W26
148943,-
148944,INF200KA1V92
150677,-
150678,INF200KA18P8
150676,-
150679,INF200KA15P4
153557,INF200KB1837
153556,INF200KB1803
153555,-
153554,-
152370,-
152371,INF200KB1043
152372,-
152373,INF200KB1019
149483,-
149482,INF173K01EX9
149481,-
149480,INF173K01AI8
153420,-
153421,-
153422,INF277KA1DP0
153425,-
153424,-
153423,INF277KA1DI5
153132,-
153131,-
153135,INF277KA1DB0
153134,-
153133,-
153136,INF277KA1CY4
119287,-
101746,-
150692,-
150693,-
150697,INF277KA1562
150694,-
150695,-
150696,INF277KA1596
119288,-
101659,-
152557,-
152559,-
152558,INF277KA1AW2
152560,-
152561,-
152556,INF277KA1AT8
152951,-
152953,-
152952,INF277KA1CP2
152954,-
152956,-
152955,INF277KA1CM9
152577,-
